id,popularity,revenue,vote_average,title
81521,0.219055,0,3.3,Bloodlock
61203,0.661642,0,6.5,Shor in the City
56901,0.516803,0,4.8,Yeh Saali Zindagi
53569,0.785505,0,6.5,No One Killed Jessica
73582,2.402032,8,5.2,Bodyguard
61400,1.417392,4100000,5.7,Thank You
71481,0.113958,0,5.2,404: Error Not Found
215726,0.071618,0,10,Shuttlecock Boys
158519,0.931118,0,5.4,1920: Evil Returns
84240,0.059593,0,4.5,Ghost
267522,0.019814,0,0,Chhodo Kal Ki Baatein
78377,1.288713,0,6,Idiot in Paris
141679,6.556092,0,6.8,Spike Island
259460,1.006481,0,7,Behavior
384894,0.212769,0,2.5,Conspiracy Encounters
362243,0.355191,0,7,Family Film
287322,0.934827,0,5.4,Blackbird
96552,0.007849,0,0,Pretpark Nederland
105833,0.210024,0,8,Farewell to the Summer Light
347184,0.006052,0,0,Sharunas Bartas: An Army of One
250919,0.106199,0,7,Der Struwwelpeter
31319,1.036063,0,6.2,The Embryo Hunts in Secret
60616,0.041791,0,7,The Rashevski Tango
123707,0.237125,0,8,Next Stop Paradise
227481,0.411336,0,8,Trench of Hope
105572,0.232116,0,6.5,Three Seats for the 26th
354023,0.001488,0,0,Trying to Kiss the Moon
308823,0.003275,0,0,Uitgesloten
135362,0.32369,0,5.3,The chosen
18508,1.220097,0,6.8,Uno
20934,0.559277,0,6.1,Barbara the Fair with the Silken Hair
89722,0.333848,0,3,Visions of Suffering
19759,1.53134,0,6.4,The Fabulous World of Jules Verne
185354,0.242601,0,6.5,The War of the Worlds: Next Century
64190,0.10836,0,7,The Wooden Camera
41039,0.082675,0,6.5,The World's Greatest Sinner
64935,0.718978,0,4.1,A Private Affair
2764,0.508677,0,6.8,All Stars
286512,0.144614,0,7,Les amants du bagne
17302,0.90987,0,6,The Art of Football from A to Z
326305,0.005882,0,0,Aung San Suu Kyi - Lady of No Fear
57983,0.077088,0,7,The Jester's Tale
48489,0.416474,0,6,The Sin
78539,0.693538,0,5.8,All About Love
296225,0.037098,0,4,Drei weiße Birken
369366,0.182998,0,7.3,Last Day of Freedom
64649,0.745193,0,7.5,The Watcher in the Attic
75179,0.6812,0,6.3,Escort
72615,3.449513,0,5.1,Exposed
71496,0.128281,0,5.3,Le festin de la mante
53472,0.367507,0,7,De Flat
3048,1.248779,0,6.7,The Great Global Warming Swindle
78072,0.077777,0,5.5,Nails
201214,0.300646,0,8.3,Hammer & Tickle
45064,0.884324,0,8,Hata Göteborg
180555,0.213032,0,7,Critique of Separation
382517,4.452672,0,5.5,Open Season: Scared Silly
332880,0.083143,0,0,Les oiseaux de passage
376515,0.615297,0,6.7,Becoming Mike Nichols
380694,0.352202,0,8,Homegrown: The Counter-Terror Dilemma
370870,0.351199,0,7.3,Aligarh
369364,0.40722,0,8.1,A Girl in the River: The Price of Forgiveness
50861,0.797932,0,7.1,Berth Marks
238529,0.053228,0,0,Triangle: Remembering the Fire
16123,2.312713,0,3.1,100 Million BC
197788,1.365193,0,6.3,Behave Yourself!
14814,1.744769,0,5.8,Chemical Wedding
108582,0.139958,0,5,Go Man Go
37311,1.570377,0,5,Band of Angels
193177,0.430623,0,0,The Lost Man
321377,1.224136,0,4.1,Plan 9
288286,0.172293,0,8.3,The History of Eternity
16803,0.729341,0,5.6,Kiss Of Life
347465,0.080801,0,8,Κλέφτες
173421,0.075118,0,4.5,Alter Ego
48128,0.258855,0,5.2,Straight Story
48122,0.624186,0,6.6,Loafing and Camouflage: Sirens in the Aegean
16513,0.684657,0,4.9,Loafing and Camouflage: I-4
43077,0.000785,0,0,Gordon's War
164045,0.000809,0,6,They Eat Scum
177216,0.00076,0,0,Twist
185640,1.703768,0,6,Commando - A One Man Army
228355,1.368442,0,5.5,Boss
177358,0.839911,0,6.9,Jolly LLB
209410,1.417692,0,5.7,Shuddh Desi Romance
186747,0.960239,0,5.6,Ek Thi Daayan
46780,0.21384,0,7.1,Kustom Kar Kommandos
65188,0.107603,0,4.8,Leben nach Microsoft
334495,2.276543,0,8.1,The Barkley Marathons: The Race That Eats Its Young
292214,0.004889,0,0,Killer Cop
78202,0.186092,0,6.6,Underwater Impressions
73123,0.485999,0,7,In Orange
107767,0.746856,0,3.7,I Am a Nymphomaniac
220154,0.002888,0,0,The King's Beard
119816,0.291233,0,0,Kiss and Run
47231,0.872157,0,7.2,Little Blond Death
9084,1.246355,0,5.7,The Little Polar Bear
324408,0.145349,0,6,Der Kronzeuge
50294,0.563405,0,6.8,Kooky
81389,0.041792,0,7,The Last Summer
80608,0.020294,0,0,Naked Paradise
199934,0.145858,0,9.5,On Our Own
180240,0,0,0,Normaal: Ik Kom Altied Weer Terug
4443,0.060535,0,6.7,Nuits rouges
37602,0.457576,0,4.6,Oysters at Nam Kee's
180970,0.443846,0,0,Offset
30810,0.151701,0,5.3,Olga's House of Shame
21282,0.692467,0,5.7,Otto er et næsehorn
18879,0.95992,0,6.4,The Plank
84030,0.006195,0,5.4,Prince and the Evening Star
799,0.309062,0,7.3,Annaluise & Anton
54560,0.017296,0,7,Directed by Andrei Tarkovsky
53524,0.583021,0,4.9,"Danny, The Champion of the World"
70119,0.037648,0,6,Le roman de Georgette
267415,0.036636,0,5,Rot ist die Liebe
85690,0.108241,0,5.7,Shattered Glass
21070,1.632324,0,6.6,The Seventh Juror
38553,0.422043,0,4.5,Shelter Island
15201,0.355246,0,6.6,Skin
71587,0.007473,0,0,The Snowman
259387,0.007424,0,0,The Purse Snatcher
36292,0.253047,0,5.3,Teenage Angst
86177,0.001313,0,0,Teenage Gang Debs
219166,1.173119,0,0,Die Tigerin
115383,1.505651,0,5.4,Wolf Summer
8651,0.200145,0,8.5,En Route
361181,1.087464,0,6.8,Kara Bela
127286,1.304572,0,3.5,Women Talking Dirty
51839,0.313874,0,2.8,Zadelpijn
164288,0.06669,0,5.5,The Fearless Triplets
85787,0.083899,0,7,Swan Lake
50179,0.848021,0,5.8,Die Abrafaxe - Unter schwarzer Flagge
88580,0.107058,0,5,The Acid Eaters
16423,0.44057,0,6,Love and Magnets
285935,0.001191,0,0,Aksuat
70939,0.038659,0,6,Allyson Is Watching
280840,2.54364,1137421,5.9,Ma Ma
285803,2.108695,0,6,Singham Returns
287859,1.109545,4,5.5,Raja Natwarlal
248698,1.396518,0,7,Dedh Ishqiya
264206,0.10162,0,0,Sulemani Keeda
256907,1.283475,0,5.5,Darr @ the Mall
251626,1.739309,0,6.6,"She Smiles, She’s Snared!"
259720,2.196257,0,6.4,2 States
271200,2.031919,10000000,5.4,Heropanti
274109,6.818031,0,7.3,Palm Trees in the Snow
348537,4.941645,0,5.3,Spanish Affair 2
298923,1.046235,0,5.8,Roar
292830,0.129933,0,3.3,Creature
325892,0.576446,0,5.4,Hunterrr
222890,0.98076,0,4.1,Stonados
14962,1.12808,0,6.8,Thumb Wars: The Phantom Cuticle
26743,0.871762,0,6.4,Thumbtanic
51306,0.998342,0,6.2,Lost on Journey
295715,0.74993,0,5.7,Snow on The Blades
21026,0.484569,0,5.5,The Belgrade Phantom
50658,0.207304,0,6.4,Bella Bettien
96496,0.036059,0,5,Burning Love
37600,0.122083,0,3.3,Cool!
253072,0.350865,0,5.2,Dangerous Invitations
24199,1.108206,0,5.3,Ellis in Glamourland
49323,0.303564,0,4.9,Filmpje!
295782,0.006667,0,0,"Die Frau, die im Wald verschwand"
52088,0.219621,0,5.8,Intoxicating
9608,0.721164,0,4.8,The Legend of Sleepy Hollow
52371,4.653678,0,5.5,LelleBelle
33371,0.082116,0,6,The Little Bear Movie
90503,0.000578,0,6.3,Mira
45047,0.086545,0,5,The Seduction of Inga
252406,0.388282,0,5,Dutch in Seven Lessons
152948,0.554008,0,6.5,The New Gulliver
76323,0.23176,0,4.7,Eye of the Eagle
168712,1.443855,0,0.5,Panic in the Skies
150736,0,0,0,Recto / verso
50583,1.175345,0,5.8,Red Eagle
153541,0.392611,0,7,Robert Mitchum Est Mort
12495,1.611034,0,6.1,The Singing Ringing Tree
368128,0,0,0,Sins of the mind
97138,0.312089,0,5,Student Seduction
29101,1.148274,0,6.2,Too Fat Too Furious
71097,1.01888,0,0,Bibi
191385,0.004948,0,0,Prisoner/Terrorist
14482,0.378382,0,6,Baba Yaga
4134,0.039352,0,6,Het zwijgen
85277,0.170979,966214,6,Happy Family
219808,0.28351,0,5,Despiser
15838,0.639577,0,5.2,Sunshine Barry & the Disco Worms
53463,0.635456,0,3.2,Dreamland
19812,0.447242,0,4.8,Father of Four: Never Gives Up!
135204,0.038697,0,7,Frank & Wendy
61863,0.080736,0,3,Invisible Mom
49877,0.295443,0,4.7,Locusts: The 8th Plague
41121,0.102529,0,4.5,Warm Spring
105915,0.003013,0,5,Lost in New York
46333,1.05556,0,5.6,Pervert!
24285,0.970785,0,5.5,Phileine Says Sorry
27730,1.637235,0,5.8,The Revenge of the Living Dead Girls
18265,0.1725,0,5.9,Remote Control
56344,0.045085,0,4.5,The Dark Diamond
349008,0.084966,0,3.8,Summers Past
111114,0.007336,0,0,Shock Head Soul
65885,0.003553,0,7.3,Emergency Kisses
48623,0.74439,0,6.4,One Hundred Days After Childhood
149832,0.003108,0,6,The Princess and the Pea
123782,3.80E-05,0,0,Sure Fire
161827,0.16036,0,8.8,"I, a Woman"
193595,0.236121,0,8.5,The Parallel Street
56245,0.013492,0,0,MollyCam
88269,0.160931,0,2.5,"I Flunked, But..."
168179,0.294605,0,5.4,Pastorale
251241,0.03803,0,7.3,Plastic Jesus
338309,0.048028,0,5.5,The Spin Kid
147698,1.179559,0,7.3,Crulic - The Path to Beyond
106671,0.148918,0,6,Russian Symphony
305638,7.169599,0,5.5,The Shamer's Daughter
88264,0.190389,0,5.1,The White Bus
60948,0.937762,0,5.6,On the Comet
117046,0.179263,0,7.8,The White Dove
49099,0.380644,0,10,Images of a Relief
161359,0.017788,0,0,Lyrical Nitrate
88051,0.639828,0,6.3,On the Bowery
95385,0.567637,0,6.5,Beast
316603,0.213909,0,5,Funeral Ceremonies
260352,0.04107,0,10,Book of Days
102860,0.112679,0,8.5,Found Memories
88534,0.555376,0,8,Avé
67941,0.42801,0,6.8,Max & Co
169877,0.008321,0,0,Bovines
28642,2.082789,0,7.2,It's Gradiva Who Is Calling You
85107,0.119934,0,7.3,Slow Action
254661,0.040056,0,9,O'er the Land
102873,0.518148,0,7.5,¡Vivan las Antipodas!
324083,0.001648,0,0,Life Lesson
348273,0.703549,0,2.8,Finale
106134,0.394111,0,6.3,Meanwhile
162472,0.014274,0,0,Anémone
111650,0.19593,0,5.3,It Happened in Europe
147496,0.001177,0,0,Amber City
154211,0.072941,0,8.5,Sogobi
30888,3.965041,0,4,The Coming of Sin
46863,0.03652,0,5,The Bells Toll for the Barefooted
126879,2.225938,0,4.8,Atomic Age
102858,0.446731,0,5,The Fourth Dimension
220005,0.07334,0,8.5,At the First Breath of Wind
149657,0.171465,0,6.5,Dad
42647,0.597861,0,4.2,The Twelve Months
45490,0.018393,0,0,Okinawa Rendez-vous
297288,1.109136,0,6.5,Good for Nothing
297745,1.557067,0,5.7,...E fuori nevica!
24235,1.969006,0,6.2,Champion
57394,0.469409,0,3.9,Champion
274110,0.145248,0,5.7,Ciudad Delirio
64304,0.151359,0,6.3,Clan of Amazons
43833,0.441487,0,5.2,Q Planes
193460,0.002013,0,0,Fighting Fools
186775,0.001691,0,0,Hold That Baby!
5256,1.418634,0,6.2,Momentum
64869,0.037374,0,7,"Nikki, Wild Dog of the North"
38659,1.597373,0,5.5,Ride a Crooked Trail
42789,0.597132,0,4.6,Ride the Wild Surf
162117,0.072334,0,8,Secrets of Life
156007,1.512402,0,5.8,The Flying Dagger
96935,0.588101,0,0,The Naked Maja
126958,0.099994,0,5,The Tournament
334312,0.747649,0,6,The Tournament
186881,1.075427,0,7.1,Treasure Hunters
49092,0.584151,0,6.9,Who Done It?
269390,0.001223,0,0,Skull
124762,0.119277,0,2,Inori
138191,0.219855,0,7.5,36
158942,0.091298,0,0,Silent Ones
158951,0.014962,0,0,Darkness
157033,0.015242,0,0,Die Welt
118145,0.062621,0,5,"differently, Molussia"
98025,1.374672,0,5.5,The Teasers
57768,0.382448,0,6.3,I Embrace You With 1000 Arms
105593,0.037704,0,5,You Are Not I
257947,0.123454,0,5.8,Mamay
254902,0.239236,0,10,A Story of the Forest: Mavka
78071,0.942421,0,5.6,Successive Slidings of Pleasure
239536,0.117004,0,6,The Golden Key
237957,1.579447,0,7.8,Nostos: The Return
170923,0.13958,0,6.5,Quick Billy
354021,0.004706,0,0,The Sun and the Moon
51902,0.222443,0,7.1,The Tale of John and Marie
126313,0.001188,0,0,Quixote
297631,0.005882,0,0,Spark of Being
85834,0.26304,0,6.4,Méditerranée
96026,0.048725,0,5,Ramin
31957,0.36714,0,5,The bitter herb
116318,0.161979,0,3.3,A Journey Through Fairyland
128061,0.163281,0,4.5,The Deflowering of Eva van End
211158,0.00499,0,0,Ein Teil von mir
361131,0.834148,0,6.5,Hate Story 3
105304,0.455067,0,7,The Field of Enchantment
257095,0.036841,0,5,Prince Bayaya
64437,0.217835,0,6.8,L'Été en pente douce
357959,0.049412,0,5,Sour Grape
45205,0.129738,0,5.8,Wool 100%
76784,1.186702,0,6.8,All Stars 2: Old Stars
317988,0.077118,0,0,Banana Pancakes and the Children of Sticky Rice
142406,0.038719,0,5,Saturday October 5th
263627,0.603441,0,4.7,Lucky in Love
355211,0.035502,0,8,An Example of Intonation
261562,0.286,0,6.7,Blazing a Trail to the Stars
33407,0.229765,0,3.5,Twigson
361664,0.043166,0,0,Giano
96300,0.509914,0,8.4,The Blue Planet
362178,2.630331,0,7.4,Kaili Blues
382899,0.066061,0,10,Mother
296449,1.656862,0,6.8,Francofonia
358859,0.375634,0,5,The Event
191703,0.058285,0,6.5,Pioneers in Ingolstadt
40993,0.00022,0,4.8,Szaffi
260397,0.001189,0,0,Buried in Light
361066,0.001247,0,0,On the Road: A Document
142916,0.523999,0,5.9,The Great Flood
179837,0.004137,0,7.2,Manufractur
104317,0.007223,0,6.7,The Woman Who Powders Herself
220949,0.371636,0,3.9,The Halt
278262,0.071779,0,6.5,"Life, Autumn"
126208,0.51002,0,6.9,Stellar
208947,0.145892,0,7.8,Get Ready
149712,0.149527,0,8.5,In Memory of the Day Passed By
48617,1.000408,0,7.4,Father and Daughter
144886,0.917896,0,5.3,Schwechater
270469,0.219241,0,4,Portrait
228442,0.00022,0,9,Déjeuner du matin
144156,0.352785,0,8.1,Dream Work
277819,0.245512,0,5,Factory
247436,0.107099,0,6,Wind
172673,0.899832,0,7,Instructions for a Light & Sound Machine
195804,0.070716,0,5,Feelings of Mountains and Waters
168478,1.015912,0,6.6,Mermaid
322266,1.77499,0,3.3,Buddy Hutchins
363844,1.185324,0,4.6,The Ouija Exorcism
302528,10.200553,1986615,7.4,Remember
137200,1.082675,0,4,Back To The Sea
262713,0.147212,0,1,Godheten
130993,0.150219,0,2.8,Future My Love
256316,0.618248,0,5,Tabloid Truth
121998,0.94537,0,6.9,It Was the Son
281600,0,0,0,Breaking with Old Ideas
140008,0.351614,0,6.8,The Leather Boys
183128,0.039802,0,6,The Bogus Man
80281,0.978568,0,5.7,Oosaravelli
324269,0.253959,0,7.5,For Grace
36511,0.801652,0,2.6,White Wall
381890,5.296052,553810228,6.2,The Mermaid
371758,5.238281,0,7.9,And Then There Were None
347669,1.071291,0,5.3,Stranded
302036,0.415365,0,3.9,Beyond
258210,1.434665,0,3.5,Airplane vs Volcano
159630,0.296788,0,0,Holi
89337,0.452682,0,6,Blood Ties
69610,0.584912,0,7.5,Kapıcılar Kralı
42911,0.925896,0,4,Skyscraper
163313,0.049339,0,4,Better Mus Come
347835,0.482773,0,6.8,The Real Miyagi
187238,0.150661,0,4.8,Si può fare l'amore vestiti?
383809,2.045505,0,7.5,Merci patron !
135536,0.423327,0,4.5,Chi lavora è perduto
101553,1.411467,0,3.5,Yankee
138273,4.158529,0,4.5,La Vacanza
137599,1.12006,0,3.8,Action
50268,3.409258,0,3.9,Love & Passion
37265,4.258331,0,3.8,All Ladies Do It
55580,7.02299,0,5.1,P.O. Box Tinto Brass
30301,1.621973,0,5.6,Black Angel
257302,1.90E-05,0,0,May Morning
116614,0.097818,0,6,The Sex of Angels
21990,1.547134,0,7.3,The Man from Hong Kong
10125,0.427798,0,5.8,Fine Dead Girls
329010,5.543789,0,5.4,Emelie
324340,0.868407,0,6,Summers Downstairs
367596,0.291696,0,4.5,Täterätää - Die Kirche bleibt im Dorf 2
27836,0.412768,0,5.5,Summer Camp Nightmare
96161,0.036636,0,0,The Office Wife
297207,0.084644,0,8,La pazza della porta accanto: conversazione con Alda Merini
26329,1.927063,0,6.1,Carry On Girls
367275,0.040827,0,0,Jare vs. Cheek
77829,0.142337,0,6.5,A Hole in the Head
39305,0.07304,0,8,Children of Beslan
82737,1.522084,0,6.5,War
132705,0.368092,1612100,6.3,Morgana
330697,3.708558,0,5.9,Belgica
364540,6.235767,0,6.9,Girl Asleep
301365,13.410522,1333124,6.4,The Neon Demon
334026,1.885819,0,6.5,Sun Choke
346763,1.297468,0,5.3,Gold Coast
309024,1.327809,0,6.2,Take Me to the River
330770,3.191394,0,6.4,Evolution
277713,2.710586,0,6.5,Sunset Song
364433,10.649494,0,7.5,They Call Me Jeeg Robot
308674,0.419322,0,5.7,Superpai
287940,2.124093,0,3.5,Night Sights
20431,1.349005,0,6.4,Sakuran
37941,1.036233,12000000,7.7,Vinnaithaandi Varuvaayaa
341420,0.918321,0,7.6,Demonte Colony
21463,0.589798,0,7.1,Roja
20049,1.937874,18000000,6.7,Ayan
82124,0.437959,0,7.7,Mouna Raagam
53883,0.158599,0,5.2,Anjathe
236808,0.789104,0,5.7,Pizza 2: Villa
70988,0.986974,0,7.7,Yuddham Sei
66536,0.36954,0,5.3,Eeram
66344,0.475954,0,6.6,Pammal K. Sambandam
165432,2.238456,0,7.3,Joi Baba Felunath
62241,1.097027,0,7.4,Long Way Down
72188,0.144065,0,7.3,Noiseman Sound Insect
363846,0.976242,0,3,Motherland
181656,2.373448,0,6.4,Asura
198993,0.620677,0,7.1,Area 88
284135,1.249293,0,7.6,Hill of Freedom
160075,1.965104,0,7,Nobody's Daughter Haewon
187662,1.48277,0,7.6,Tokyo Family
385317,4.387615,0,4.2,Hot Bot
191824,6.620285,0,4.6,Rushlights
60807,0.827978,0,6.4,Kick
31626,0.654216,5333333,5.6,Bommarillu
31629,0.558002,14000000,5.6,Arundhati
81060,0.190998,0,5.8,Happy
23776,0.976507,0,4.5,Parugu
199160,0.815203,2640850,6.6,Happy Days
34763,0.476043,0,6.6,Aarya 2
117058,0.588809,0,6.7,Desamuduru
19754,1.997741,0,3.5,The Amy Fisher Story
385232,1.275544,0,4.2,Dudes & Dragons
35106,1.20342,0,5.9,Pray For Death
323315,1.043122,0,6.6,You're Ugly Too
128722,0.284043,0,7.3,Priest of Darkness
162611,0.036471,0,10,Portrait of a Young Man in Three Movements
144436,0.205349,0,5.9,Jack and the Beanstalk
94702,0.510948,0,6.8,Dream of a Rarebit Fiend
85220,0.188317,0,6.4,The Thieving Hand
140554,1.651528,0,7.2,Fraktus
277796,1.173596,0,4.3,Hide and Seek
263976,0.128127,0,8,The Staple of News
369245,0.737315,0,5.4,La felicità è un sistema complesso
301348,5.966121,1055287,6,Elvis & Nixon
287179,0.376129,0,6.5,The Iron Ministry
163837,0.490839,0,5,When Night Falls on the Reeperbahn
81843,0.004706,0,0,Let Him Be
371647,1.260373,0,5.7,Mahana
159281,0.043995,0,7,Two Faces of the Dollar
268271,0.161813,0,4.5,The Battle of the Damned
150029,0.20165,0,6,"Durango Is Coming, Pay or Die"
103850,0.01575,0,0,A Place Called Today
34052,1.906173,0,5.5,Jack and the Beanstalk
338065,2.337434,22000000,6.7,Dil Dhadakne Do
333352,10.564701,18704595,7.2,Eye in the Sky
367524,0.497687,0,7.8,Kareem: Minority of One
64407,0.001443,0,0,Between Eleven and Midnight
63224,0.398774,0,6,The Truth About Bebe Donge
98302,0.041026,0,6,Love and the Frenchwoman
359025,1.437022,0,4.8,Camino
347752,2.824548,0,5.9,Road Games
323665,2.769526,0,6.1,Ava's Possessions
382581,2.586309,0,7.2,Monster High Great Scarrier Reef
332706,2.802814,0,4.9,Bleeding Heart
150201,0.793136,0,5.5,You Are Not Alone
347764,1.202176,0,6.2,Goddess of Love
291871,2.076048,0,4.5,Yosemite
383140,1.998282,0,3.8,Weaponized
23704,0.124832,0,7,The Rocket Post
79550,2.281582,0,5,Rogue River
336652,2.591979,0,6.6,Two Friends
22812,0.087226,0,5,Unnatural & Accidental
97400,1.03829,0,7.8,The Sweatbox
320588,14.992311,14444999,6.5,"Hello, My Name Is Doris"
131907,0.167703,0,10,God is on Air
214775,0.561471,0,6.8,'Til Madness Do Us Part
104338,0.954204,0,6.9,La belle captive
348346,1.668234,0,5.7,Lethal Seduction
382913,0.285596,0,6.9,Mellow Mud
78088,0.9121,0,3.3,Earthling
85793,0.014473,0,7,Legend of the Forest
216016,1.621948,0,3.8,The Amityville Asylum
38531,0.717345,0,6.3,Back Stage
365447,0.338131,0,7.5,Body Team 12
174187,0.076965,0,7,That Little Band Of Gold
101858,0.003178,0,0,The Movies
92927,0.690595,0,5.3,A Quiet Place in the Country
186268,0.039889,0,6,Angels in Disguise
37754,0.028101,0,0,"Cornbread, Earl and Me"
262536,0.672146,0,0,Draegerman Courage
41383,0.991225,0,7.3,Five Shaolin Masters
224339,0.38313,0,7.4,Onaayum Aattukkuttiyum
73983,0.141565,0,5.7,Race Street
95552,0.001177,0,0,Jungle Cavalcade
65270,0.071225,0,10,Kenny Chesney: Summer In 3D
166904,0.43573,0,0,Master Minds
34462,2.446506,0,5.6,Women in Cages
257004,0.892921,0,1,The Stalker
177622,0.786443,0,6.9,I Dream Of Wires
2989,1.307263,2000000,5.6,Roar
181565,1.26876,0,4.9,Outing - Engaged by Mistake
206289,0.575144,0,5.9,Mademoiselle C
46043,0.497952,0,6.1,Miss Oyu
333385,7.317816,34694,6.3,Mr. Right
212270,0.5616,0,4.2,The Flying Man
3938,0.56455,0,7,Blondie Plays Cupid
93212,0.247702,0,3.4,Waitress!
99368,0.133291,0,6,All the Love You Cannes!
41568,1.587405,0,3.6,Tales from the Crapper
311585,0.349976,0,5,Make Your Own Damn Movie
136585,1.526871,0,5.3,Return to Nuke 'Em High Volume 1
207680,0.906976,0,0,"Return to Return to Nuke 'Em High, aka Volume 2"
346494,1.889834,0,6.2,Coconut Hero
337085,1.908936,0,5.1,Estranged
332704,6.727871,0,5.7,Backtrack
336850,1.285409,0,4.2,The Encounter
65874,0.286199,0,4.8,Borderline
80881,0.15037,0,6,The City Without Jews
230235,0.731458,0,5.3,Maïna
42606,0.490584,0,6.1,Invocation of My Demon Brother
388237,0.059224,0,4.5,Tie Pimeään
320048,5.78016,0,5.1,Ratter
88665,0.000133,0,0,The Snake God
23628,0.015715,0,0,Road to Victory
113752,1.029707,0,2.3,USS Seaviper
301224,0.068147,0,0,54 Days
180021,0.587786,0,0,Groupies
369834,0.217053,0,5.8,Sethupathi
75745,1.549113,0,6.2,Force
41988,3.356801,0,6.5,DC Showcase: Jonah Hex
347689,3.64791,0,5.8,Pee-wee's Big Holiday
339984,7.528099,73883359,6.8,Miracles from Heaven
54566,0.001189,0,0,Millipilleri
55495,0.013735,0,6,Noin 7 veljestä
379925,0.323318,0,8.4,The Answers
171550,0.035301,0,6,Pawn's Move
347881,5.025097,0,6.3,The Confirmation
359549,0.460712,0,6.6,Prologue
292010,3.71029,0,6.4,The Daughter
54008,0.937372,0,5.6,Sugar Hill
299309,0.056837,0,4,The Last Patrol
278717,0.297445,0,7.4,Test
209266,1.998735,0,6.1,Exit Marrakech
67852,0.208747,0,5.5,Space Tourists
326649,0.040096,0,0,Life Is Sacred
5728,0.23842,0,8,Day of the Idiots
12422,0.771313,0,7,This Night
130544,0.060535,0,8.3,Palermo or Wolfsburg
